G,W,ADJOE,ADJDE,BARTHAG,EFG_O,EFG_D,TOR,TORD,ORB,DRB,FTR,FTRD,2P_O,2P_D,3P_O,3P_D,ADJ_T,WAB,SEED
-0.40807444624676414,-1.1013529722048057,0.3373659335555694,2.6647997643444423,-2.4683166064650495,0.21370324531729604,0.9440905497142613,-1.1921636452954902,-1.6434892379886057,0.014540598215407475,1.2952309667114819,-0.6235331815545033,-0.9317885602232172,0.14278437125159507,0.1688762013599877,0.28450084406287424,1.6262596064150545,-0.8366492595687234,-0.9985005387808759,0.4843191741296022
0.36395828989575757,0.3263268065792015,0.7031450677106892,-0.7137786439909514,1.073708409696921,0.48263317200872363,0.47749894298770107,-1.32975878984732,-0.06861933163402055,-0.7354481518424899,-1.3544791430794794,-0.8068290249511019,0.3417377569156387,0.04966412913098921,0.09405763113720618,1.3721406057345118,0.693854619862866,-2.0086093118828856,0.9805499672971745,-1.1940145976066427
0.36395828989575757,1.1829346738496058,0.9317570265576378,-0.8785873468365788,1.2387013105249012,0.7851793395365827,-0.9222758771919768,0.5277756616023734,-0.1867345746106147,-0.11938596429493115,-0.3176360566395386,0.6824497026462664,1.0129205456780086,0.08070420983785856,-0.9908116370931098,1.747188799414387,-0.23855036668932564,0.6608552517215924,1.9229549701914843,-1.1940145976066427
0.36395828989575757,0.611862762336003,0.3602271294402662,0.7145634473378341,-0.08922542355836059,-0.3577728489019906,0.6895860369543191,-0.6417830670881733,0.4825851355900837,0.3895349732443552,0.6808054340063311,1.0719533698640387,0.10080034556504454,0.04966412913098921,0.01923906091442733,-0.8406437369767514,1.3295852925120866,0.3027563468478227,0.38369346546411187,-1.1940145976066427
0.36395828989575757,-1.3868889279616072,-1.1257506030649,0.00039240167343938635,-0.903545224419038,-1.1309463881398467,0.010907336261140769,0.7341683784301175,0.5613286309078126,0.22882309823194852,2.5240820321217807,-0.05073367094013096,-0.5875922582937966,-1.6265002290399317,0.7674247631422318,-0.24056662708895055,-1.0014271738683909,-0.8366492595687234,-1.8152515412892776,1.826986191518598
0.36395828989575757,0.3263268065792015,0.31450473767087583,0.13773298737813022,0.3445462350700395,0.3145519678265808,-0.031510082532180426,0.8717635229819461,-0.501708555881532,-0.38723908931560935,0.6808054340063311,-0.6006212011299281,-0.5359628130043834,-1.3160994219712425,-0.28003521997669606,2.084732173726277,0.27003417143005215,0.8887363730049026,0.7920689667183126,-0.8583478432593937
-0.40807444624676414,-0.8158170164480043,1.0003406142117217,1.4562026101431653,-0.19833363217041208,0.1128545228080113,0.9440905497142613,-1.8801393680546357,-0.6198237988581262,0.1484671607257461,2.2936724573573515,1.1406893111377643,-1.0522572658985143,-0.44697716217891387,1.0666990440333526,0.6970538571107375,0.39718030595989506,0.2050930091549768,-0.4016440369478129,-0.1870143345648958
-1.1801071823892857,-0.24474510493440138,0.5888390882872149,0.7969677987606477,0.01722160923388505,0.2809357269901541,0.43508152419437685,-0.3665927779845161,-0.6198237988581262,-0.6818775268383538,0.2967894760656122,1.1636012915623395,-0.398284292232615,0.23590461337220314,0.3185133418055481,0.3220056634308623,0.56670848533302,-0.34833257110448934,0.4465204656570659,-0.5226810889121447
-1.1801071823892857,-0.24474510493440138,1.0232018100964153,1.3188620244384746,-0.07591954445933136,1.7936665646294399,1.071342806094231,1.7661319625688356,-0.029247583975156755,1.219879660808455,0.18158468868339622,-0.39441337730875436,-0.2089763261714341,1.1360669538714012,1.1041083291447433,1.8597032575183512,0.524326440489738,0.46552857633590067,-0.7157790379125828,0.1486524197823532
-1.1801071823892857,-0.5302810606912028,-0.43991472652405406,0.7420315644787706,-0.951446389175549,0.6170981353544398,-0.32843201408544687,1.284548956637432,-1.0135412754467725,-0.9497306518590309,0.4503958592418992,0.31585801585306766,-0.759690409258507,1.0429467117507931,-0.20521664975391454,-0.16555698835297444,-0.40807854606245053,-0.05534255802594708,-0.46447103714076693,0.1486524197823532
-1.1801071823892857,-1.6724248837184086,-1.8344476754904429,-0.027075715467497218,-1.8296344097115755,-1.6351900006862754,0.35024668660773145,0.04619265567097213,-0.14736282695174951,0.12168184822367799,-0.3944392482276821,0.5449778200988167,0.37615738710858126,-1.8127407132811457,-0.46708164553364717,-0.6531196401368139,1.8381698306314616,-1.2924115021353437,-1.5953570406139386,0.8199859284768511
-1.1801071823892857,-1.3868889279616072,1.0460630059811122,1.3737982587203477,-0.09188659937816643,1.2558067112465823,1.071342806094231,-0.916973356191833,-0.8560542848113131,-1.7265047144189956,0.527199050830044,-2.1815478504255954,-1.1210965262843988,1.3223074381126152,1.2911547547016944,0.7720634958467136,0.1852700817434882,1.3770530614691365,-0.5901250375266749,-0.5226810889121447
0.36395828989575757,0.04079085082240006,-0.8742774483332578,-0.38416123829969256,-0.18768892889118868,-0.7275514981027029,0.05332475505446498,0.2525853724987138,0.6794438738844069,0.5770321607588281,0.18158468868339622,0.5678898005233919,0.15242979085445715,-0.353856920058308,-0.1678073646425238,-0.953158195080713,0.10050599205692422,0.10742967146213094,-0.08750903598304301,-0.5226810889121447
-1.1801071823892857,-0.24474510493440138,0.13161517059331754,0.24760545594188443,0.1103627629270985,0.6170981353544398,-1.0495281335719495,0.04619265567097213,-1.5253739950120122,-0.14617127679699926,-1.047266376726904,-0.2798534751858799,-0.5703824431973253,0.5773455011477594,-0.6167187859792076,0.4345201215348238,-1.1709553532415158,0.0423207796668988,-1.0613275389738297,2.162652945865847
-0.40807444624676414,0.8973987180928044,1.0689242018658056,0.24760545594188443,0.7330779047617373,0.9196443028822965,0.35024668660773145,0.39018051705054485,-0.14736282695174951,0.3895349732443552,0.37359266765375565,0.08673821160731873,-0.24339595636437603,0.36006493619967833,-0.28003521997669606,1.4096454251025,1.0752930234523979,1.084063048390599,1.7344739696126223,-1.1940145976066427
1.1359910260382793,-1.1013529722048057,-0.2798863553311926,1.1815214387337836,-1.286754542471124,-0.4922378122477044,1.8348563443740578,0.9405610952578592,-0.580452051199261,0.4966762232526257,-1.2392743556972634,1.2552492132606388,0.3417377569156387,-0.13657635511022473,2.4134333080434014,-0.8031389176087634,0.14288803690020618,0.10742967146213094,-1.2183950394562146,2.162652945865847
-0.40807444624676414,-0.24474510493440138,-0.05127439648424397,-1.2906091039506513,1.0098401900215748,-0.5930865347569891,-0.6253539456387134,-0.09140248888085892,0.797559116861001,-0.14617127679699926,0.2967894760656122,1.049041389439465,0.4449966474944651,-0.6642577271269972,-0.13039807953113305,-0.2780714464569386,-1.0861912635549533,0.6934096976192108,0.28945296517468094,-0.1870143345648958
1.1359910260382793,1.1829346738496058,0.3373659335555694,-0.6313742925681376,0.8528308166530121,-0.1560754038834187,0.09574217384778919,-0.916973356191833,0.08886765900143741,0.22882309823194852,-0.3944392482276821,1.2094252524114883,0.35894757201210997,0.14278437125159507,0.8422433333650107,-0.5031003626648642,-1.0438092187116712,1.8328153040357569,1.1062039676830826,-0.8583478432593937
1.1359910260382793,1.4684706296064074,0.22305995413209506,0.0553286359553165,0.33124035597101026,0.7179468578637246,-0.3708494328787711,0.04619265567097213,0.1282394066603026,-0.06581533929079685,0.2967894760656122,-0.2798534751858799,-0.8801591149338039,0.6394256625614981,0.01923906091442733,0.5095297602707999,-0.7895169496519839,0.10742967146213094,0.16379896478877284,-0.5226810889121447
-0.40807444624676414,-0.5302810606912028,-1.8573088713751362,-1.2631409868097148,-0.30211948914285186,-2.038584890723419,-0.752606202018683,0.9405610952578592,2.0968267896035337,0.36274966074228715,1.1032229877411224,1.049041389439465,2.2520272326239232,-2.030021278229229,-0.24262593486530531,-1.2156919306566267,-1.0438092187116712,0.49808302223351447,-1.1869815393597376,0.8199859284768511
